,height,width,NumContours,NumEdges,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03,area,perimeter,aspectRatio,rectangularity,circularity,equiDiameter,x,y,MA,ma,angle,redMean,greenMean,blueMean,redVar,greenVar,blueVar,contrast,correlation,inverseDifferenceMoments,entropy
64,4128,2322,1,3607,3625793.5,4441053910.5,7734858102.5,5974192366610.583,9546482850180.125,18615256455645.582,8629129111258293.0,1.293942623360559e+16,2.3120679092964264e+16,4.863775155398122e+16,534566575465.1846,72440320380.7207,2114584294969.6094,2110409669335.0,17302298808734.25,10706427561720.5,-95963193092912.0,0.04066264905398992,0.005510287137643312,0.16084918703830925,8.43061201019849e-05,0.000691187925550597,0.0004276977029611643,-0.0038335137484516424,3625793.5,8446.030441403389,0.5107719928186715,1.5733918658081327,19.67443270476179,2148.6050510141954,1224.4654541015625,2116.256591796875,1515.052978515625,3104.83154296875,176.8748779296875,172.47493629773183,173.10601576427698,132.33938755266445,45.950598298283545,42.46397491931885,96.25532929374715,36.84924446554987,0.9929986856734679,0.49648297549261,10.07421168457531
65,4128,2322,1,3569,4016526.0,5121745400.0,8713348929.0,7195306800377.666,11270018859317.082,21469439985888.0,1.0880353092989006e+16,1.6048019795899824e+16,2.805239749976641e+16,5.754278483740618e+16,664220995774.0957,159035189424.07812,2566923343768.5586,11141449443858.0,33111812573199.75,-14758964098412.5,-169705868185840.0,0.04117289778922348,0.009858073804812916,0.15911522390614016,0.0003445999716771569,0.0010241333259555549,-0.00045648805713522956,-0.005248925435148537,4016526.0,8954.616233706474,0.4974417282546902,1.5327922687416937,19.963807502543123,2261.41542748274,1275.548583984375,2166.509521484375,1601.9200439453125,3227.130615234375,175.24244689941406,167.6148217212841,167.19429953378202,122.52357129980169,42.88519935876961,40.50674060874396,94.88085082915684,36.08394232195597,0.9925059718758844,0.5802082568520062,9.71020398044008
66,4128,2322,2,3786,3934634.5,4896431548.166666,9098114445.833332,6701034709654.416,11515219783716.707,23706962985650.082,9864884022982206.0,1.6025430416219694e+16,3.039476464016174e+16,6.687402385553482e+16,607700778413.3271,193127578860.26953,2669256314425.3086,13323913841534.0,49854378892123.25,-362303494992.5,-288265621261208.0,0.039253736364154884,0.01247485495250157,0.17241755708850176,0.00043388119393024535,0.0016234627222623099,-1.1798085370563181e-05,-0.009387109028878035,3934634.5,9324.196966409683,0.4585095137420719,1.6685768398564085,22.09624529760097,2238.243114471541,1240.30126953125,2294.3408203125,1519.86865234375,3424.151611328125,174.91070556640625,166.93823874182908,168.02619252398694,127.7258852591324,52.60646006977346,48.51865941178186,97.48578632890168,37.87774303124271,0.9941199898835819,0.5856340894329877,9.757465737988522
67,4128,2322,4,8,21.5,47743.33333333333,54967.33333333333,106019845.75,122061563.79166666,140530629.75,235429972765.7,271052454598.65,312065125934.65,359283632065.7,37.48126617074013,-4.477067172527313,37.48126617074013,-4.160552978515625,3.830816728208447,3.830866796110058,-4.16058349609375,0.08108440491236371,-0.00968538057875027,0.08108440491236371,-0.0019411312741294342,0.0017872908228743726,0.0017873141823581118,-0.0019411455122909514,21.5,17.071067690849304,1.0,1.6744186046511629,13.554481493281813,5.232078956954491,2220.64794921875,2556.64794921875,5.372391700744629,5.877527713775635,45.0,170.3330371480413,171.65837733860144,137.10907871038066,48.26330601345784,44.59859238433126,93.976078263242,37.66968129909734,0.9933799034858292,0.5382372100987748,9.85721548380631
68,4128,2322,5,2729,3192280.0,3980271054.833333,7108801549.166666,5356594998321.166,8967707157030.75,17564408871885.832,7651561872730160.0,1.2210762667493814e+16,2.2420939185038856e+16,4.6747944375609304e+16,393823039112.0576,104149749565.72852,1734011956378.9258,-9340338507946.0,22590173397699.625,57027488652160.75,-88608421206384.0,0.038645520878556036,0.010220126609183727,0.1701571228920413,-0.0005129915051080855,0.0012407009705354848,0.0031320724844521174,-0.004866565309302699,3192280.0,8075.548132181168,0.46507237256135936,1.4713884746952022,20.428808762130746,2016.0697244557703,1246.412109375,2220.42138671875,1383.8485107421875,3029.8916015625,176.5172576904297,169.58084450053082,172.56173736721217,143.5057940269682,61.11025169347163,53.512522817813064,94.19023080602044,37.493514884868944,0.995130351377274,0.6160643858504098,9.564800609132945
69,4128,2322,2,40,7058.5,10230869.166666666,23057399.333333332,14832723793.083332,33419728860.458332,75324207502.25,21509855428278.35,48451113369509.336,109174108341273.58,246085015404503.56,3697242.7609272003,-577989.8527145386,4569616.466842651,852055.609375,-3584663.8621578217,-2043749.0333595276,3179584.21875,0.07420841046979006,-0.01160099863901215,0.0917180711108973,0.00020355739868959036,-0.0008563817231279835,-0.0004882547949073295,0.0007596075718085797,7058.5,331.01219260692596,0.8924731182795699,1.0935751221931005,15.52299662172482,94.80063990561005,1447.6634521484375,3267.6171875,94.35993957519531,121.52832794189453,55.00215148925781,170.24381578881477,174.12653215117948,150.21028268950852,70.94510159249819,62.61041121086844,95.12505880887842,35.57608544942134,0.9963802215596178,0.6173270983581385,9.443522047703203
70,4128,2322,9,47,755.5,486564.1666666666,2389780.833333333,313441157.5833333,1539114065.2083333,7559336659.25,201967839049.25,991502528664.2167,4868593378309.917,23911747132445.652,79558.26628798246,25091.433607578278,34963.19790267944,61363.41860961914,95897.26732113957,38515.08976564556,-14807.9765625,0.13938510711956564,0.043959884049208565,0.06125509406234614,0.0039113202355930505,0.006112516719406703,0.0024549618223590574,-0.0009438642710824247,755.5,114.81118202209473,1.4827586206896552,1.6505625413633356,17.447528149980897,31.015036289635635,643.9862060546875,3163.106201171875,23.119823455810547,43.183929443359375,114.21443939208984,176.60161440284705,176.43990234544532,166.1439922689275,69.93372989368383,70.42234765463112,88.22494741128926,39.38095395166967,0.9964021777892502,0.5618779769073176,9.695115637694418
71,4160,3120,1,7738,3755863.0,5723118798.166666,9414599927.666666,10048199892666.666,14369123076556.166,25314867744247.5,1.9362002391363388e+16,2.541273333313022e+16,3.873654860597143e+16,7.159047230407566e+16,1327410881478.3818,23319243123.57617,1715846214968.8242,5358650413120.0,154437282385314.5,45286930704053.5,-466832058876064.0,0.09409919076795678,0.001653084163967278,0.12163508870064774,0.00019601128213658214,0.005649080905878642,0.001656527048228121,-0.017076006708465343,3755863.0,16078.751358747482,0.9024683925346177,2.6516824495462163,68.83271441381754,2186.804357094535,1576.17431640625,2396.704833984375,2437.530517578125,2831.466552734375,173.6483917236328,150.7890795272436,158.20157205374753,145.9935378143491,66.82163113013303,57.57405722484244,77.96471458381737,43.27753289592508,0.9948567215877194,0.4439260993326736,9.508392410442722
72,4160,3120,2,206,20817.5,40988865.0,54094392.0,80761414994.08333,106481024203.45833,140601947594.75,159236140866200.4,209745354085678.16,276690753719805.38,365548921871473.8,55900211.41371155,-28774328.790023804,37362709.453308105,-141532727.09375,-330410930.0466919,411985395.67762756,-212042615.875,0.12899007751033836,-0.06639693852790557,0.08621467909504771,-0.0022635257610397067,-0.005284245327897748,0.006588861639546737,-0.003391186853577588,20817.5,611.7127624750137,1.188235294117647,1.6495736759937552,17.974901106031588,162.80560255262793,1963.6973876953125,2604.434814453125,113.33924865722656,232.21823120117188,55.3155517578125,139.8594129838511,146.4470673076923,138.327734375,63.99732251881905,55.28987571349851,71.03523198193624,28.819981429536973,0.9961684385286675,0.43117645963555434,9.235592300671966
73,4160,3120,1,6888,3920761.0,6438830964.5,9410778853.666666,12080935450550.332,15479422925444.25,24255553361034.5,2.4640898205576656e+16,2.9251009007489036e+16,4.004025632107292e+16,6.574101622621398e+16,1506828997898.92,24664453032.710938,1667397992059.0195,-148048552179140.0,172819248314735.5,88412414192096.5,-482524607475552.0,0.09802192568190883,0.001604466854253824,0.10846722639906156,-0.004863828359915394,0.005677618245637301,0.0029046066387449303,-0.01585234597469649,3920761.0,16522.40403485298,0.9829172141918529,2.322928635537846,69.62674722864416,2234.2936133497274,1636.236328125,2291.8779296875,2438.093505859375,2755.515380859375,173.33685302734375,142.21057245438857,148.85619144477317,136.86709558370316,65.77162922767796,55.865241849396874,76.49648961912341,38.728196716076006,0.9951567999772849,0.4352637020420975,9.397301015393811
74,4160,3120,2,5131,2607328.0,4127519279.1666665,6143254104.333333,7258136882909.5,9779944495303.25,15296326123377.666,1.3824767988998232e+16,1.7340347888759422e+16,2.4487549257333468e+16,3.968596111514015e+16,724085394223.5664,54892736393.13867,821902119029.7891,42285399971786.0,65298163046081.25,14095579486835.5,-227515582398880.0,0.1065119780685156,0.008074646970467097,0.12090068543702465,0.003852132984234435,0.005948559262713852,0.0012840849728125191,-0.020726309316473422,2607328.0,12460.907106757164,1.0426966292134832,2.8509186416131764,59.55300059034812,1822.0189668868002,1549.8138427734375,2230.89794921875,2063.003662109375,2420.358642578125,151.09335327148438,143.62630894045859,146.11841677453157,142.22909986748027,54.57771294424477,48.68054116504333,61.22205225770221,26.62621115080674,0.9953713370919013,0.43658944663688054,9.025884874121543
75,4160,3120,1,6119,3346991.5,5250519336.5,7931433694.666666,9198603814145.582,12385575488017.457,20139942675887.082,1.7466996866627482e+16,2.178085123081197e+16,3.1352086111567532e+16,5.365768798548218e+16,961967030646.0117,-56686758544.85742,1344663257671.1328,18760088631846.0,160585272061544.0,26657313132145.0,-441294604683376.0,0.08587187958089049,-0.0050602550279982336,0.12003401120934473,0.0009153735565318216,0.007835544623391328,0.0013007081154153852,-0.021532382905782542,3346991.5,13138.693026542664,0.8956725930895673,2.378037111836107,51.57624524762636,2064.3454007729565,1608.03076171875,2229.02197265625,2197.246826171875,2670.793212890625,14.001680374145508,148.0915053316075,151.90689757458088,143.57935743343197,59.94123987242553,52.71646930230938,69.13160567929053,32.35445677974539,0.9952903267672393,0.44159568599255283,9.134207330613087
76,4160,3120,1,5922,3724558.0,5707557338.0,8504418991.5,9913543336406.666,13149627577955.416,21063272492712.5,1.8786430130727996e+16,2.3105554631644904e+16,3.2847222411019724e+16,5.511672192646535e+16,1167214035974.871,117353944315.5625,1644822737604.4102,17491886947440.0,109930733389540.5,33694012856990.5,-489183006370080.0,0.08413971141427623,0.008459568428502902,0.11856857971561813,0.0006533558855949886,0.0041061259933618255,0.0012585366962167461,-0.018271933571564657,3724558.0,13137.161054253578,0.862544056392182,2.2557661875583626,46.33704202361649,2177.6718146359217,1518.903564453125,2140.217041015625,2275.38232421875,2722.3125,168.44320678710938,137.63721770216964,141.6182267782298,133.07825204943293,61.25243761034549,54.016297870586314,69.97327974517395,27.709804799195812,0.9961002469187049,0.43571930049974644,9.053408087548759
77,4160,3120,1,4824,2935381.5,4392650217.0,7358852979.166666,7188481728731.083,10945309329120.791,19530492805257.914,1.2553292032183422e+16,1.7903000784828892e+16,2.8949720528567276e+16,5.408098745788504e+16,615102449441.4414,-66842629937.18945,1082220521403.1211,-44847474263520.0,81893852268004.5,58466261877959.5,-307114593126272.0,0.07138687170746055,-0.0077575471407217616,0.12559913814477597,-0.003037921918502833,0.0055474055759250004,0.0039604446263422416,-0.02080362761274379,2935381.5,11320.420612931252,0.7079957731595632,1.9440028493740933,43.65767204490414,1933.2469590520552,1462.1214599609375,2451.05029296875,1727.0001220703125,2741.15283203125,179.42356872558594,140.21142998027614,145.20743189102564,138.4843333949704,55.23303444071866,47.4154803924117,63.4819776224814,25.783250167461926,0.9954380393962414,0.4334313698057584,8.718215120623597
78,4160,3120,1,7752,4288841.5,6847623764.0,9561032693.333332,12419956795264.416,15146392201465.125,23723236404845.082,2.4423511819367396e+16,2.756377082893595e+16,3.742736455843421e+16,6.28492846283003e+16,1486945814723.9785,-118885071954.80469,2409008270513.5117,-154519868787648.0,255824736382658.5,80573065815805.5,-777187118016144.0,0.0808379235893864,-0.006463196081146499,0.13096591992097611,-0.004056339897797763,0.0067157194293160395,0.0021151437942630662,-0.020402134298960466,4288841.5,16763.469180464745,0.8812758417011223,2.3558399162104733,65.52209937447941,2336.8189058849366,1596.1300048828125,2074.630615234375,2422.34765625,3096.728759765625,176.0170440673828,133.20036157852564,142.33213672645462,128.59231924926036,65.44517638406123,55.48385197927527,75.90795814516686,41.17277392045443,0.9947617584162598,0.41311348758063887,9.508422187634896
79,4160,3120,1,5318,3325968.0,5020246460.666666,8248708130.0,8604185523794.0,12458167072694.25,21782524465520.0,1.6005923440539018e+16,2.153312341017789e+16,3.300756497035008e+16,6.015657807101411e+16,1026579688188.791,7491722027.962891,1324965699492.1562,-80370238531354.0,171331695964693.0,91663371413668.0,-438171284783328.0,0.09280182868898082,0.0006772445551217827,0.11977564068112963,-0.003983823518758552,0.008492636731775477,0.004543605960607056,-0.02171944617140189,3325968.0,12662.210712432861,0.9971939670291126,2.437002701168502,48.20598999330406,2057.851788181967,1496.6627197265625,2315.61083984375,2284.248779296875,2600.675537109375,161.18873596191406,149.7635425912229,156.36038877588757,147.08955983419625,64.4506607623728,54.50101293564487,73.25301085235773,32.74022171095176,0.9956552268710785,0.4490822887647503,9.136462457352245
80,4160,3120,1,5821,3374780.0,5070141602.333333,8145308361.666666,8703864952952.333,12350098653244.25,21002429275414.0,1.6470358000344778e+16,2.1483916196660536e+16,3.202033983714595e+16,5.673842817027632e+16,1086676316148.9805,112895994605.84375,1343059388595.629,128838435629678.0,137202829248185.0,-77881616419414.25,-435825715496440.0,0.09541337726386478,0.009912600435684685,0.11792456523390527,0.00615788786623521,0.00655766761922652,-0.003722385004195309,-0.020830475565248172,3374780.0,14827.989500761032,0.9848901098901099,2.4747142035925305,65.15069801133093,2072.8973324266044,1483.5252685546875,2271.303466796875,2227.76904296875,2734.330810546875,161.89138793945312,150.3642072700937,158.29201745870316,150.4724393645217,67.4176016199741,58.40358431591503,75.8052682134532,45.97276710481633,0.9945728246760134,0.3798820164710073,9.861721539406396
81,4160,3120,1,5290,3280237.0,5190698672.833333,8162787915.666666,8989207645006.0,12865123331558.75,21683750535169.164,1.661192688414956e+16,2.232932646617539e+16,3.4136271078900024e+16,6.033011969627863e+16,775364342783.1045,-51800781080.3457,1370856510696.6172,-66634306047670.0,123848311742520.75,81372745242377.0,-452036822919240.0,0.07206018602423597,-0.004814219219124727,0.12740355691203936,-0.003419281225615952,0.00635516796501913,0.004175571362370608,-0.02319587482143346,3280237.0,12099.270454883575,0.7223513782796414,1.9964792178126154,44.62858797715488,2043.655417261784,1533.8826904296875,2415.773681640625,1857.990966796875,2900.38623046875,177.81118774414062,137.48658492048816,143.9615270586785,135.64563154893983,58.861313338893744,50.41944049837645,67.93616667990106,25.830950131750136,0.9959569806526863,0.43795853347793584,9.049702422571947
82,4160,3120,2,5799,4096054.5,6669688264.333333,9178514462.333332,12285515261364.25,15131563401292.041,22532407585199.582,2.4699976697414864e+16,2.8271121489497652e+16,3.752838883765208e+16,5.87053032423117e+16,1425127162674.209,186002937328.8789,1965023109416.3281,54097404512180.0,135767645910726.5,4816888401839.5,-592251257790192.0,0.08494193785813844,0.011086343982366915,0.11712138763578168,0.0015931699737986543,0.003998360713028239,0.00014185748906348834,-0.01744181498843219,4096054.5,13624.021005749702,0.8702384639207185,2.215178045116343,45.31530241238468,2283.694061556936,1605.941162109375,2117.38134765625,2363.897705078125,2828.3671875,162.8772735595703,134.27528422398916,141.10328402366864,130.50374252650394,63.49384057289333,55.37868135418672,72.70367277683798,31.435322669787393,0.9958236525157428,0.439834997585349,9.148427096903987
83,4160,3120,1,5099,3191703.5,4829278731.0,7935465993.666666,8394538123479.416,12071640862937.541,20929539887483.082,1.608855064861641e+16,2.1158257174739524e+16,3.1971770932333628e+16,5.76395874322607e+16,1087489376097.6582,64705649880.24609,1199755922073.9844,96105534387736.0,91283049826695.0,-17892517508682.25,-362948417591472.0,0.10675296428549155,0.006351804516493158,0.1177735653474278,0.005280706719734563,0.0050157258652026825,-0.000983139400274995,-0.01994291129956916,3191703.5,13560.232135772705,1.0719524973803702,2.7529333473488373,57.61183505173421,2015.8876732768683,1481.4326171875,2369.860595703125,2253.56884765625,2654.574462890625,149.6957244873047,140.10243728427022,143.30016865446254,138.30503305288462,61.252595105191595,55.63101512090673,67.96649646914597,27.28526283436838,0.9962524988359767,0.45479863647037244,9.400942620291863
84,4160,3120,1,5520,2799896.5,4133841805.833333,6128641435.0,6833408959783.75,9129884080490.041,14409130090991.916,1.2305818935257414e+16,1.5293063970402852e+16,2.1589469949410576e+16,3.5576270641580828e+16,730094756685.3877,81394546335.6914,994260706070.4141,60929136966056.0,95195888475689.5,-40879720423767.25,-316244113442932.0,0.09313121614038493,0.010382725006617717,0.12682834367599385,0.004644832769131394,0.007257102337175649,-0.003116398401031465,-0.024108351017395346,2799896.5,13554.879757642746,0.970354302241504,2.6515065824754593,65.62198468556001,1888.1045905790218,1436.1951904296875,2033.1820068359375,2019.2081298828125,2571.709228515625,159.70791625976562,152.1469433401134,156.0124244175296,149.07914386094674,58.97978583867966,51.37625365252356,66.63869482342251,31.701107193088365,0.9951895234536697,0.4521386400912215,9.489345711581423
85,4160,3120,1,6894,3400964.0,5440703371.333333,8417996404.333333,9791976024616.332,13473635058599.416,22252334487366.664,1.914673733065609e+16,2.4388870330129176e+16,3.5635074836370844e+16,6.170274304276525e+16,1088192869358.6182,6917558229.451172,1416282278825.5195,311142344216.0,129839146235655.5,2584981712764.0,-386885063860896.0,0.09408097424975288,0.0005980655047296443,0.12244632395275654,1.4586598610512495e-05,0.0060869616279433745,0.00012118598243068902,-0.018137477073913437,3400964.0,15151.374605298042,0.9153251770766259,2.596427953956584,67.49973020298668,2080.9233179097873,1652.9844970703125,2388.111083984375,2303.615234375,2738.32861328125,0.0,140.5170695420365,144.4287871363412,137.66198640902365,61.96473784337028,55.232586093252614,70.70980159491077,31.8450896744709,0.9957010823855119,0.4445070950581711,9.616199794823121
86,4160,3120,2,120,13383.5,24978291.5,29757335.333333332,46638111611.25,55527403973.45833,66179211223.08333,87117194032157.5,103658710016831.4,123468313693974.73,147215019293040.47,19884222.377716064,-10190543.614906311,15725876.16747284,-54418616.953125,-37081571.859191895,77259328.2229538,-51563001.625,0.11101181543514553,-0.056892883486838165,0.08779614457620893,-0.0026261724549832637,-0.0017895089595528588,0.00372843580064526,-0.002488364132452582,13383.5,472.37466979026794,1.1119402985074627,1.491836963425113,16.67260646762541,130.53888863845535,1864.57373046875,2226.74169921875,94.30024719238281,180.46347045898438,50.158042907714844,142.21874560835798,145.76762404462525,141.21968226084812,55.68295950087966,49.97498000846849,61.16408912260413,23.45458822943337,0.9960555834275853,0.4638510682198106,9.345059956653849
